StateRegionPCode,StateRegion,StateRegionMM,DistrictPCode,District,DistrictMM,TownshipPCode,Township,TownshipMM,VillageTractTownPCode,VillageTractTown,VillageTractTownMM,TotalVillageWards
MMR001,Kachin,ကချင်,MMR001D003,Bhamo,ဗန်းမော်,MMR001012,Momauk,မိုးမောက်,MMR001012703,Dawthponeyan Town,ဒေါ့ဖုန်းယန်,3
MMR001,Kachin,ကချင်,MMR001D003,Bhamo,ဗန်းမော်,MMR001013,Mansi,မံစီ,MMR001013001,Chaung Htauk,ချောင်းထောက်,4
MMR001,Kachin,ကချင်,MMR001D003,Bhamo,ဗန်းမော်,MMR001013,Mansi,မံစီ,MMR001013002,Man Hkan Yi Hku,မံခံရေခူး,2
MMR001,Kachin,ကချင်,MMR001D003,Bhamo,ဗန်းမော်,MMR001013,Mansi,မံစီ,MMR001013003,Han Htet,ဟန်ထက်,4
MMR001,Kachin,ကချင်,MMR001D003,Bhamo,ဗန်းမော်,MMR001013,Mansi,မံစီ,MMR001013004,Kone Tein,ကုန်းတိန်,3
MMR001,Kachin,ကချင်,MMR001D003,Bhamo,ဗန်းမော်,MMR001013,Mansi,မံစီ,MMR001013005,Nam Ma Hpwet,နမ့်မဖွဲ့,3
MMR001,Kachin,ကချင်,MMR001D003,Bhamo,ဗန်းမော်,MMR001013,Mansi,မံစီ,MMR001013006,Man Thar (Mansi),မံသာ (မံစီ),7
MMR001,Kachin,ကချင်,MMR001D003,Bhamo,ဗန်းမော်,MMR001013,Mansi,မံစီ,MMR001013007,Mong Hkawng,မိုင်းခေါင်,6
MMR001,Kachin,ကချင်,MMR001D003,Bhamo,ဗန်းမော်,MMR001013,Mansi,မံစီ,MMR001013008,Je Sum,ဂျေဆွမ်း,12
MMR001,Kachin,ကချင်,MMR001D003,Bhamo,ဗန်းမော်,MMR001013,Mansi,မံစီ,MMR001013009,La Jawng,လဂျောင်,13
MMR001,Kachin,ကချင်,MMR001D003,Bhamo,ဗန်းမော်,MMR001013,Mansi,မံစီ,MMR001013010,Ma Dang Yang,မဒန်ယန်,8
MMR001,Kachin,ကချင်,MMR001D003,Bhamo,ဗန်းမော်,MMR001013,Mansi,မံစီ,MMR001013011,Au Ra Bum,အူရာဘွမ်း,9
MMR001,Kachin,ကချင်,MMR001D003,Bhamo,ဗန်းမော်,MMR001013,Mansi,မံစီ,MMR001013012,In Bar Par,အင်ဘာပါ,11
MMR001,Kachin,ကချင်,MMR001D003,Bhamo,ဗန်းမော်,MMR001013,Mansi,မံစီ,MMR001013013,Zein Yawng,ဇိန်ရောင်,7
MMR001,Kachin,ကချင်,MMR001D003,Bhamo,ဗန်းမော်,MMR001013,Mansi,မံစီ,MMR001013014,Dum Buk,ဒွမ်ဘွတ်,10
MMR001,Kachin,ကချင်,MMR001D003,Bhamo,ဗန်းမော်,MMR001013,Mansi,မံစီ,MMR001013015,Gaing Daw Man Bang (Man Bang Bum),ဂိုင်ဒေါ်မန်ဘန် (မန်ဘန်ဘွမ်း),6
MMR001,Kachin,ကချင်,MMR001D003,Bhamo,ဗန်းမော်,MMR001013,Mansi,မံစီ,MMR001013016,Hka Na Par,ခနားပါ,31
MMR001,Kachin,ကချင်,MMR001D003,Bhamo,ဗန်းမော်,MMR001013,Mansi,မံစီ,MMR001013017,Sa Done,ဆဒုံး,12
MMR001,Kachin,ကချင်,MMR001D003,Bhamo,ဗန်းမော်,MMR001013,Mansi,မံစီ,MMR001013018,Mai Bat,မိုင်ဘတ်,10
MMR001,Kachin,ကချင်,MMR001D003,Bhamo,ဗန်းမော်,MMR001013,Mansi,မံစီ,MMR001013019,Ton Huong,တုန်ဟုန်း,9
MMR001,Kachin,ကချင်,MMR001D003,Bhamo,ဗန်းမော်,MMR001013,Mansi,မံစီ,MMR001013020,Ding Sing (Ding Sing Par),ဒိန်ဆိန်း (ဒိန်ဆိန်းပါ),9
MMR001,Kachin,ကချင်,MMR001D003,Bhamo,ဗန်းမော်,MMR001013,Mansi,မံစီ,MMR001013021,Man Wein,မံဝိန်း,2
MMR001,Kachin,ကချင်,MMR001D003,Bhamo,ဗန်းမော်,MMR001013,Mansi,မံစီ,MMR001013022,Man Mawn,မန်မောန်,4
MMR001,Kachin,ကချင်,MMR001D003,Bhamo,ဗန်းမော်,MMR001013,Mansi,မံစီ,MMR001013023,Nawng Loke,နောင်လုပ်,3
MMR001,Kachin,ကချင်,MMR001D003,Bhamo,ဗန်းမော်,MMR001013,Mansi,မံစီ,MMR001013024,Nawng Tsum,နောင်စွမ်း,9
MMR001,Kachin,ကချင်,MMR001D003,Bhamo,ဗန်းမော်,MMR001013,Mansi,မံစီ,MMR001013025,Pang Hkam,ပန်ခမ်း,13
MMR001,Kachin,ကချင်,MMR001D003,Bhamo,ဗန်းမော်,MMR001013,Mansi,မံစီ,MMR001013026,Nam Hkar Par,နမ့်ခါးပါ,4
MMR001,Kachin,ကချင်,MMR001D003,Bhamo,ဗန်းမော်,MMR001013,Mansi,မံစီ,MMR001013027,La Gat Dawt,လဂါတ်ဒေါ့,11
MMR001,Kachin,ကချင်,MMR001D003,Bhamo,ဗန်းမော်,MMR001013,Mansi,မံစီ,MMR001013028,Kaik Hteik,ကိုက်ထိပ်,13
MMR001,Kachin,ကချင်,MMR001D003,Bhamo,ဗန်းမော်,MMR001013,Mansi,မံစီ,MMR001013029,Zaw Bon Hting Nu,ဇော်ဘုံထိန်နု,6
MMR001,Kachin,ကချင်,MMR001D003,Bhamo,ဗန်းမော်,MMR001013,Mansi,မံစီ,MMR001013030,Bang Gaw Hting Nu,ဘန်ဂေါ်ထိန်နု,6
MMR001,Kachin,ကချင်,MMR001D003,Bhamo,ဗန်းမော်,MMR001013,Mansi,မံစီ,MMR001013031,Au Lang Par,အူလန်ပါ,18
MMR001,Kachin,ကချင်,MMR001D003,Bhamo,ဗန်းမော်,MMR001013,Mansi,မံစီ,MMR001013032,Kawng Lwin,ကောင်လွင်,4
MMR001,Kachin,ကချင်,MMR001D003,Bhamo,ဗန်းမော်,MMR001013,Mansi,မံစီ,MMR001013033,Si Au,စီအူ,3
MMR001,Kachin,ကချင်,MMR001D003,Bhamo,ဗန်းမော်,MMR001013,Mansi,မံစီ,MMR001013034,Si Kaw,စီကော်,1
MMR001,Kachin,ကချင်,MMR001D003,Bhamo,ဗန်းမော်,MMR001013,Mansi,မံစီ,MMR001013035,Than Ta Dar,သံတံတား,4
MMR001,Kachin,ကချင်,MMR001D003,Bhamo,ဗန်းမော်,MMR001013,Mansi,မံစီ,MMR001013036,Si Hkam Gyi,စီခမ်းကြီး,8
MMR001,Kachin,ကချင်,MMR001D003,Bhamo,ဗန်းမော်,MMR001013,Mansi,မံစီ,MMR001013037,Nam Lin Par,နန့်လင်းပါ,11
MMR001,Kachin,ကချင်,MMR001D003,Bhamo,ဗန်းမော်,MMR001013,Mansi,မံစီ,MMR001013038,Mung Ding Par,မုန်ဒိန်းပါ,12
MMR001,Kachin,ကချင်,MMR001D003,Bhamo,ဗန်းမော်,MMR001013,Mansi,မံစီ,MMR001013039,Ta Maw,တမော်,9
MMR001,Kachin,ကချင်,MMR001D003,Bhamo,ဗန်းမော်,MMR001013,Mansi,မံစီ,MMR001013040,La Hkum Yar Mar,လခွမ်းယာမာ,8
MMR001,Kachin,ကချင်,MMR001D003,Bhamo,ဗန်းမော်,MMR001013,Mansi,မံစီ,MMR001013701,Mansi Town,မံစီ,4
MMR001,Kachin,ကချင်,MMR001D004,Puta-O,ပူတာအို,MMR001014,Puta-O,ပူတာအို,MMR001014001,Sarl Hkum Dam,ဆာရ်ခွမ်ဒမ်း,7
MMR001,Kachin,ကချင်,MMR001D004,Puta-O,ပူတာအို,MMR001014,Puta-O,ပူတာအို,MMR001014002,Zi Aun,ဇီးအွန်,4
MMR001,Kachin,ကချင်,MMR001D004,Puta-O,ပူတာအို,MMR001014,Puta-O,ပူတာအို,MMR001014003,Nam Ton Hku,နန့်တုံခူး,3
MMR001,Kachin,ကချင်,MMR001D004,Puta-O,ပူတာအို,MMR001014,Puta-O,ပူတာအို,MMR001014004,Pang Ma Ti,ပန်းမတီး,14
MMR001,Kachin,ကချင်,MMR001D004,Puta-O,ပူတာအို,MMR001014,Puta-O,ပူတာအို,MMR001014005,Pu Tawng,ပူတောင်း,6
MMR001,Kachin,ကချင်,MMR001D004,Puta-O,ပူတာအို,MMR001014,Puta-O,ပူတာအို,MMR001014006,Mar Lu Leit,မာလူလဲ့,7
MMR001,Kachin,ကချင်,MMR001D004,Puta-O,ပူတာအို,MMR001014,Puta-O,ပူတာအို,MMR001014007,Man Say,မန်စေ,25
MMR001,Kachin,ကချင်,MMR001D004,Puta-O,ပူတာအို,MMR001014,Puta-O,ပူတာအို,MMR001014008,Man Say Hkun,မန်စေခွန်,11
MMR001,Kachin,ကချင်,MMR001D004,Puta-O,ပူတာအို,MMR001014,Puta-O,ပူတာအို,MMR001014009,Lang Taung,လန်းတောင်,9
MMR001,Kachin,ကချင်,MMR001D004,Puta-O,ပူတာအို,MMR001014,Puta-O,ပူတာအို,MMR001014010,Mu Lar Hawng (Mu Lar Dee),မူလာဟောင်း(မူလာဒီ),6
MMR001,Kachin,ကချင်,MMR001D004,Puta-O,ပူတာအို,MMR001014,Puta-O,ပူတာအို,MMR001014011,Hpat Ma,ဖတ်မာ,7
MMR001,Kachin,ကချင်,MMR001D004,Puta-O,ပူတာအို,MMR001014,Puta-O,ပူတာအို,MMR001014012,Long Sha Yang,လုံယှာယန်,13
MMR001,Kachin,ကချင်,MMR001D004,Puta-O,ပူတာအို,MMR001014,Puta-O,ပူတာအို,MMR001014013,Tsum Pi Yang,ဆွမ်ပီယန်,10
MMR001,Kachin,ကချင်,MMR001D004,Puta-O,ပူတာအို,MMR001014,Puta-O,ပူတာအို,MMR001014014,Ma Kat Mon,မကပ်မုံ,6
MMR001,Kachin,ကချင်,MMR001D004,Puta-O,ပူတာအို,MMR001014,Puta-O,ပူတာအို,MMR001014701,Puta-O Town,ပူတာအို,11
MMR001,Kachin,ကချင်,MMR001D004,Puta-O,ပူတာအို,MMR001015,Sumprabum,ဆွမ်ပရာဘွမ်,MMR001015001,Hpung Wea Yang,ဖုန်ဝဲယန်,9
MMR001,Kachin,ကချင်,MMR001D004,Puta-O,ပူတာအို,MMR001015,Sumprabum,ဆွမ်ပရာဘွမ်,MMR001015002,In Ta Ga Lu,အင်တားဂလူ,16
MMR001,Kachin,ကချင်,MMR001D004,Puta-O,ပူတာအို,MMR001015,Sumprabum,ဆွမ်ပရာဘွမ်,MMR001015003,Kun Shin Mar Kyei,ကွမ်ရှင်မာကျယ်,16
MMR001,Kachin,ကချင်,MMR001D004,Puta-O,ပူတာအို,MMR001015,Sumprabum,ဆွမ်ပရာဘွမ်,MMR001015004,Pong Ing Hku,ပုံအင်ခူး,4
MMR001,Kachin,ကချင်,MMR001D004,Puta-O,ပူတာအို,MMR001015,Sumprabum,ဆွမ်ပရာဘွမ်,MMR001015005,In Yam Gar,အင်ယမ်ဂါး,8
MMR001,Kachin,ကချင်,MMR001D004,Puta-O,ပူတာအို,MMR001015,Sumprabum,ဆွမ်ပရာဘွမ်,MMR001015006,Shakrin Tu,ရှကရင်တူ,9
MMR001,Kachin,ကချင်,MMR001D004,Puta-O,ပူတာအို,MMR001015,Sumprabum,ဆွမ်ပရာဘွမ်,MMR001015007,Hpon Ing Yang,ဖုန်အင်ယန်,8
MMR001,Kachin,ကချင်,MMR001D004,Puta-O,ပူတာအို,MMR001015,Sumprabum,ဆွမ်ပရာဘွမ်,MMR001015008,In Gaw Ma,အင်ဂေါမ,10
MMR001,Kachin,ကချင်,MMR001D004,Puta-O,ပူတာအို,MMR001015,Sumprabum,ဆွမ်ပရာဘွမ်,MMR001015009,Mali Yang,မလီယန်,13
MMR001,Kachin,ကချင်,MMR001D004,Puta-O,ပူတာအို,MMR001015,Sumprabum,ဆွမ်ပရာဘွမ်,MMR001015010,Hseng Ran,ဆိုင်ရန်,6
MMR001,Kachin,ကချင်,MMR001D004,Puta-O,ပူတာအို,MMR001015,Sumprabum,ဆွမ်ပရာဘွမ်,MMR001015011,Shakram Gar,ရှကရမ်ဂါး,5
MMR001,Kachin,ကချင်,MMR001D004,Puta-O,ပူတာအို,MMR001015,Sumprabum,ဆွမ်ပရာဘွမ်,MMR001015012,Hting Nang,ထိန်နန်,6
MMR001,Kachin,ကချင်,MMR001D004,Puta-O,ပူတာအို,MMR001015,Sumprabum,ဆွမ်ပရာဘွမ်,MMR001015013,Hkin Du Yang,ခင်ဒူယန်,6
MMR001,Kachin,ကချင်,MMR001D004,Puta-O,ပူတာအို,MMR001015,Sumprabum,ဆွမ်ပရာဘွမ်,MMR001015014,Gan Ma Jawng,ဂမ္မဂျောင်,5
MMR001,Kachin,ကချင်,MMR001D004,Puta-O,ပူတာအို,MMR001015,Sumprabum,ဆွမ်ပရာဘွမ်,MMR001015015,Bum Wan,ဘွမ်ဝမ်,4
MMR001,Kachin,ကချင်,MMR001D004,Puta-O,ပူတာအို,MMR001015,Sumprabum,ဆွမ်ပရာဘွမ်,MMR001015016,In Ding Ding Sa,အင်ဒိန်ဒိန်ဆာ,3
MMR001,Kachin,ကချင်,MMR001D004,Puta-O,ပူတာအို,MMR001015,Sumprabum,ဆွမ်ပရာဘွမ်,MMR001015017,Sha Chyum,ရှကျွမ်,6
MMR001,Kachin,ကချင်,MMR001D004,Puta-O,ပူတာအို,MMR001015,Sumprabum,ဆွမ်ပရာဘွမ်,MMR001015018,Wa Hpawng,ဝါ့ဖေါင်,7
MMR001,Kachin,ကချင်,MMR001D004,Puta-O,ပူတာအို,MMR001015,Sumprabum,ဆွမ်ပရာဘွမ်,MMR001015019,Lon Kan,လုံကန်,4
MMR001,Kachin,ကချင်,MMR001D004,Puta-O,ပူတာအို,MMR001015,Sumprabum,ဆွမ်ပရာဘွမ်,MMR001015020,Nein Mar,နိမ္မာ,7
MMR001,Kachin,ကချင်,MMR001D004,Puta-O,ပူတာအို,MMR001015,Sumprabum,ဆွမ်ပရာဘွမ်,MMR001015021,In Ding Kawt Nang,အင်ဒိန်ကော့နန်,5
MMR001,Kachin,ကချင်,MMR001D004,Puta-O,ပူတာအို,MMR001015,Sumprabum,ဆွမ်ပရာဘွမ်,MMR001015022,San Htu,ဆန်ထူ,3
MMR001,Kachin,ကချင်,MMR001D004,Puta-O,ပူတာအို,MMR001015,Sumprabum,ဆွမ်ပရာဘွမ်,MMR001015023,In Gan Au Mar,အင်ဂန်အူမား,8
MMR001,Kachin,ကချင်,MMR001D004,Puta-O,ပူတာအို,MMR001015,Sumprabum,ဆွမ်ပရာဘွမ်,MMR001015024,La Htun Ka Htaung,လထွန်ကထောင်,6
MMR001,Kachin,ကချင်,MMR001D004,Puta-O,ပူတာအို,MMR001015,Sumprabum,ဆွမ်ပရာဘွမ်,MMR001015025,Long Wan,လုံဝမ်,4
MMR001,Kachin,ကချင်,MMR001D004,Puta-O,ပူတာအို,MMR001015,Sumprabum,ဆွမ်ပရာဘွမ်,MMR001015026,In Shee Hku,အင်ရှီခူး,6
MMR001,Kachin,ကချင်,MMR001D004,Puta-O,ပူတာအို,MMR001015,Sumprabum,ဆွမ်ပရာဘွမ်,MMR001015027,Jahtung Au Mar,ဂျာထုံအူမား,3
MMR001,Kachin,ကချင်,MMR001D004,Puta-O,ပူတာအို,MMR001015,Sumprabum,ဆွမ်ပရာဘွမ်,MMR001015028,In Hkai,အင်ခိုင်,13
MMR001,Kachin,ကချင်,MMR001D004,Puta-O,ပူတာအို,MMR001015,Sumprabum,ဆွမ်ပရာဘွမ်,MMR001015029,Hkin Dawng,ခင်ဒေါင်,13
MMR001,Kachin,ကချင်,MMR001D004,Puta-O,ပူတာအို,MMR001015,Sumprabum,ဆွမ်ပရာဘွမ်,MMR001015030,Hka Ka Ran Yang,ခကရန်းယန်,22
MMR001,Kachin,ကချင်,MMR001D004,Puta-O,ပူတာအို,MMR001015,Sumprabum,ဆွမ်ပရာဘွမ်,MMR001015031,Ka War Pan,ကဝါးပန်း,13
MMR001,Kachin,ကချင်,MMR001D004,Puta-O,ပူတာအို,MMR001015,Sumprabum,ဆွမ်ပရာဘွမ်,MMR001015032,But Hkar,ဘွပ်ခါး,15
MMR001,Kachin,ကချင်,MMR001D004,Puta-O,ပူတာအို,MMR001015,Sumprabum,ဆွမ်ပရာဘွမ်,MMR001015033,Pin Lum Bum,ပင်လွမ်းဘွမ်,21
MMR001,Kachin,ကချင်,MMR001D004,Puta-O,ပူတာအို,MMR001015,Sumprabum,ဆွမ်ပရာဘွမ်,MMR001015034,Aum La Htum,အွမ်လထွမ်း,10
MMR001,Kachin,ကချင်,MMR001D004,Puta-O,ပူတာအို,MMR001015,Sumprabum,ဆွမ်ပရာဘွမ်,MMR001015035,Htum Shin Kawt Nan,ထွမ်ရှင်ကော့နန်း,12
MMR001,Kachin,ကချင်,MMR001D004,Puta-O,ပူတာအို,MMR001015,Sumprabum,ဆွမ်ပရာဘွမ်,MMR001015036,Za Nan Kha,ဇနန်ခ,4
MMR001,Kachin,ကချင်,MMR001D004,Puta-O,ပူတာအို,MMR001015,Sumprabum,ဆွမ်ပရာဘွမ်,MMR001015037,Mai Htaung,မိုင်ထောင်း,9
MMR001,Kachin,ကချင်,MMR001D004,Puta-O,ပူတာအို,MMR001015,Sumprabum,ဆွမ်ပရာဘွမ်,MMR001015038,Du Rit,ဒူရစ်,12
MMR001,Kachin,ကချင်,MMR001D004,Puta-O,ပူတာအို,MMR001015,Sumprabum,ဆွမ်ပရာဘွမ်,MMR001015039,Ma Gaw Gar,မဂေါ်ဂါး,12
MMR001,Kachin,ကချင်,MMR001D004,Puta-O,ပူတာအို,MMR001015,Sumprabum,ဆွမ်ပရာဘွမ်,MMR001015040,Ton Yang,တုန်ယန်,9
MMR001,Kachin,ကချင်,MMR001D004,Puta-O,ပူတာအို,MMR001015,Sumprabum,ဆွမ်ပရာဘွမ်,MMR001015041,Kun Shin Kawt Sar,ကွမ်ရှင်ကော့ဆာ,6
MMR001,Kachin,ကချင်,MMR001D004,Puta-O,ပူတာအို,MMR001015,Sumprabum,ဆွမ်ပရာဘွမ်,MMR001015701,Sumprabum Town,ဆွမ်ပရာဘွမ်,3
MMR001,Kachin,ကချင်,MMR001D004,Puta-O,ပူတာအို,MMR001016,Machanbaw,မချမ်းဘော,MMR001016001,In Bu Bawt,အင်ဘူဘော့,4
MMR001,Kachin,ကချင်,MMR001D004,Puta-O,ပူတာအို,MMR001016,Machanbaw,မချမ်းဘော,MMR001016002,Nam Hkam,နမ်ခမ်း,1
MMR001,Kachin,ကချင်,MMR001D004,Puta-O,ပူတာအို,MMR001016,Machanbaw,မချမ်းဘော,MMR001016003,Hta Ran Dam,ထရန်ဒမ်း,6
MMR001,Kachin,ကချင်,MMR001D004,Puta-O,ပူတာအို,MMR001016,Machanbaw,မချမ်းဘော,MMR001016004,Kawng Mu Lon,ကောင်းမူလုံ,3
MMR001,Kachin,ကချင်,MMR001D004,Puta-O,ပူတာအို,MMR001016,Machanbaw,မချမ်းဘော,MMR001016005,Man No,မန်နို,6
MMR001,Kachin,ကချင်,MMR001D004,Puta-O,ပူတာအို,MMR001016,Machanbaw,မချမ်းဘော,MMR001016006,Ah Lang Gar,အလန်ဂါး,1
MMR001,Kachin,ကချင်,MMR001D004,Puta-O,ပူတာအို,MMR001016,Machanbaw,မချမ်းဘော,MMR001016007,Htang Gar,ထန်ဂါး,1
MMR001,Kachin,ကချင်,MMR001D004,Puta-O,ပူတာအို,MMR001016,Machanbaw,မချမ်းဘော,MMR001016008,In Ga Ding Chet,အင်ဂါဒိန်ချက်,5
MMR001,Kachin,ကချင်,MMR001D004,Puta-O,ပူတာအို,MMR001016,Machanbaw,မချမ်းဘော,MMR001016009,Shin Mway Yang,ရှင်မွေယန်,1
MMR001,Kachin,ကချင်,MMR001D004,Puta-O,ပူတာအို,MMR001016,Machanbaw,မချမ်းဘော,MMR001016010,Ma Jang Gar,မဂျန်ဂါး,3
MMR001,Kachin,ကချင်,MMR001D004,Puta-O,ပူတာအို,MMR001016,Machanbaw,မချမ်းဘော,MMR001016011,Dawng Shar Lar (Dawng Ga),ဒေါင်ရှာလာ (ဒေါင်ဂါး),3
MMR001,Kachin,ကချင်,MMR001D004,Puta-O,ပူတာအို,MMR001016,Machanbaw,မချမ်းဘော,MMR001016012,Ding Bu Ding Sar,ဒိန်ဘူဒိန်ဆာ,3
MMR001,Kachin,ကချင်,MMR001D004,Puta-O,ပူတာအို,MMR001016,Machanbaw,မချမ်းဘော,MMR001016013,In Hkint War Kar,အင်ခင့်ဝါကာ,4
MMR001,Kachin,ကချင်,MMR001D004,Puta-O,ပူတာအို,MMR001016,Machanbaw,မချမ်းဘော,MMR001016014,La Ru Tin Kawt,လရုတင်ကော့,7
MMR001,Kachin,ကချင်,MMR001D004,Puta-O,ပူတာအို,MMR001016,Machanbaw,မချမ်းဘော,MMR001016015,Pa Si Dam,ပဆီဒမ်,2
